ebook_id,story_name,line_start_in,line_end_ex
677,perseus,316,367
677,perseus,370,443
677,perseus,450,767
677,perseus,774,1044
677,perseus,1051,1201
677,perseus,1204,1405
677,perseus,1412,1558
677,the_argonauts,1569,1604
677,the_argonauts,1607,1784
677,the_argonauts,1787,1829
677,the_argonauts,1836,1951
677,the_argonauts,1954,2127
677,the_argonauts,2134,2238
677,the_argonauts,2245,2924
677,the_argonauts,2927,2957
677,the_argonauts,2964,3711
677,the_argonauts,3718,3790
677,theseus,3801,3878
677,theseus,3881,3927
677,theseus,3934,4718
677,theseus,4725,4855
677,theseus,4858,4875
677,theseus,4882,4937
677,theseus,4940,4953
2892,the_story_of_tuan_mac_cairill,64,109
2892,the_story_of_tuan_mac_cairill,114,201
2892,the_story_of_tuan_mac_cairill,206,275
2892,the_story_of_tuan_mac_cairill,280,342
2892,the_story_of_tuan_mac_cairill,347,427
2892,the_story_of_tuan_mac_cairill,432,503
2892,the_story_of_tuan_mac_cairill,508,554
2892,the_story_of_tuan_mac_cairill,559,608
2892,the_story_of_tuan_mac_cairill,613,691
2892,the_story_of_tuan_mac_cairill,696,745
2892,the_boyhood_of_fionn,766,846
2892,the_boyhood_of_fionn,851,911
2892,the_boyhood_of_fionn,916,960
2892,the_boyhood_of_fionn,965,1035
2892,the_boyhood_of_fionn,1040,1115
2892,the_boyhood_of_fionn,1120,1183
2892,the_boyhood_of_fionn,1188,1282
2892,the_boyhood_of_fionn,1287,1439
2892,the_boyhood_of_fionn,1444,1548
2892,the_boyhood_of_fionn,1553,1712
2892,the_boyhood_of_fionn,1717,1840
2892,the_boyhood_of_fionn,1845,1948
2892,the_boyhood_of_fionn,1953,2095
2892,the_boyhood_of_fionn,2100,2212
2892,the_birth_of_bran,2222,2290
2892,the_birth_of_bran,2295,2406
2892,the_birth_of_bran,2411,2493
2892,the_birth_of_bran,2498,2602
2892,the_birth_of_bran,2607,2689
2892,oisins_mother,2698,2789
2892,oisins_mother,2794,2919
2892,oisins_mother,2924,3036
2892,oisins_mother,3041,3113
2892,oisins_mother,3118,3191
2892,oisins_mother,3196,3236
2892,oisins_mother,3241,3289
2892,the_wooing_of_becfola,3299,3493
2892,the_wooing_of_becfola,3498,3648
2892,the_wooing_of_becfola,3653,3759
2892,the_wooing_of_becfola,3764,3830
2892,the_wooing_of_becfola,3835,3964
2892,the_little_brawl_at_allen,3974,4081
2892,the_little_brawl_at_allen,4090,4288
2892,the_little_brawl_at_allen,4293,4421
2892,the_carl_of_the_drab_coat,4431,4584
2892,the_carl_of_the_drab_coat,4589,4665
2892,the_carl_of_the_drab_coat,4670,4716
2892,the_carl_of_the_drab_coat,4721,4778
2892,the_carl_of_the_drab_coat,4783,4903
2892,the_carl_of_the_drab_coat,4908,4990
2892,the_carl_of_the_drab_coat,4995,5099
2892,the_carl_of_the_drab_coat,5104,5183
2892,the_enchanted_cave_of_cesh_corran,5193,5233
2892,the_enchanted_cave_of_cesh_corran,5238,5320
2892,the_enchanted_cave_of_cesh_corran,5325,5393
2892,the_enchanted_cave_of_cesh_corran,5398,5471
2892,the_enchanted_cave_of_cesh_corran,5476,5547
2892,the_enchanted_cave_of_cesh_corran,5552,5642
2892,becuma_of_the_white_skin,5652,5729
2892,becuma_of_the_white_skin,5734,5788
2892,becuma_of_the_white_skin,5793,5885
2892,becuma_of_the_white_skin,5890,5969
2892,becuma_of_the_white_skin,5974,6048
2892,becuma_of_the_white_skin,6053,6140
2892,becuma_of_the_white_skin,6145,6261
2892,becuma_of_the_white_skin,6266,6384
2892,becuma_of_the_white_skin,6389,6476
2892,becuma_of_the_white_skin,6481,6629
2892,mongans_frenzy,6638,6694
2892,mongans_frenzy,6699,6755
2892,mongans_frenzy,6760,6792
2892,mongans_frenzy,6797,6869
2892,mongans_frenzy,6874,6922
2892,mongans_frenzy,6927,7012
2892,mongans_frenzy,7016,7149
2892,mongans_frenzy,7154,7212
2892,mongans_frenzy,7217,7266
2892,mongans_frenzy,7271,7349
2892,mongans_frenzy,7354,7452
2892,mongans_frenzy,7457,7533
2892,mongans_frenzy,7538,7627
2892,mongans_frenzy,7632,7735
2892,mongans_frenzy,7740,7833
2892,mongans_frenzy,7838,7886
2892,mongans_frenzy,7891,7961
2892,mongans_frenzy,7966,8085
2892,mongans_frenzy,8090,8203
2892,mongans_frenzy,8208,8361
4018,my_lord_bag_of_rice,127,364
4018,the_tongue_cut_sparrow,371,510
4018,the_tongue_cut_sparrow,514,706
4018,the_story_of_urashima_taro_the_fisher_lad,713,885
4018,the_story_of_urashima_taro_the_fisher_lad,889,1180
4018,the_farmer_and_the_badger,1187,1418
4018,the_shinansha_or_the_south_pointing_carriage,1425,1553
4018,the_adventures_of_kintaro_the_golden_boy,1560,1920
4018,the_story_of_princess_hase,1928,2231
4018,the_story_of_the_man_who_did_not_wish_to_die,2238,2510
4018,the_bamboo_cutter_and_the_moon_child,2517,3075
4018,the_mirror_of_matsuyama,3083,3600
4018,the_goblin_of_adachigahara,3607,3784
4018,the_sagacious_monkey_and_the_boar,3791,3889
4018,the_happy_hunter_and_the_skillful_fisher,3896,4521
4018,the_story_of_the_old_man_who_made_withered_trees_to_flower,4528,4813
4018,the_jelly_fish_and_the_monkey,4820,5178
4018,the_quarrel_of_the_monkey_and_the_crab,5185,5453
4018,the_white_hare_and_the_crocodiles,5460,5705
4018,the_story_of_prince_yamato_take,5712,6238
4018,momotaro_or_the_story_of_the_son_of_a_peach,6245,6759
4018,the_ogre_of_rashomon,6766,7006
4018,how_an_old_man_lost_his_wen,7013,7241
4018,the_stones_of_five_colors_and_the_empress_jokwa,7249,7575
4357,the_box_of_robbers,56,464
4357,the_glass_dog,471,851
4357,the_queen_of_quok,858,1248
4357,the_girl_who_owned_a_bear,1255,1585
4357,the_enchanted_types,1592,1852
4357,the_laughing_hippopotamus,1859,2254
4357,the_magic_bon_bons,2261,2531
4357,the_capture_of_father_tim,2538,2875
4357,the_wonderful_pump,2882,3289
4357,the_dummy_that_lived,3296,3631
4357,the_king_of_the_polar_bears,3638,3842
4357,the_mandarin_and_the_butterfly,3849,4144
6622,hiawatha,248,396
6622,beowulf,407,783
6622,childe_horn,792,1355
6622,rustem_and_sohrab,1464,2536
6622,the_seven_sleepers_of_ephesus,2548,2584
6622,the_seven_sleepers_of_ephesus,2587,2681
6622,guy_of_warwick,2690,3363
6622,the_fate_of_the_children_of_lir,3699,4318
6622,prester_john,4395,4670
6622,the_beato_torello_da_poppi,5303,5466
6622,rip_van_winkle,5834,6445
6622,the_gray_champion,6454,6741
6622,the_legend_of_sleepy_hollow,6751,7808
7128,the_lion_and_the_crane,333,382
7128,how_the_rajas_son_won_the_princess_labam,391,479
7128,how_the_rajas_son_won_the_princess_labam,482,489
7128,how_the_rajas_son_won_the_princess_labam,492,736
7128,how_the_rajas_son_won_the_princess_labam,739,802
7128,the_lambikin,809,816
7128,the_lambikin,819,829
7128,the_lambikin,832,843
7128,the_lambikin,846,867
7128,the_lambikin,870,921
7128,punchkin,930,1400
7128,punchkin,1403,1432
7128,the_broken_pot,1439,1455
7128,the_broken_pot,1458,1469
7128,the_magic_fiddle,1476,1496
7128,the_magic_fiddle,1499,1604
7128,the_cruel_cane_outwitted,1615,1741
7128,loving_laili,1750,1834
7128,loving_laili,1837,2148
7128,loving_laili,2151,2164
7128,the_tiger_the_brahman_and_the_jackal,2173,2290
7128,the_soothsayers_son,2297,2370
7128,the_soothsayers_son,2373,2680
7128,harisarman,2689,2703
7128,harisarman,2706,2794
7128,the_charmed_ring,2801,2997
7128,the_charmed_ring,3000,3065
7128,the_talkative_tortoise,3072,3109
7128,the_talkative_tortoise,3112,3146
7128,a_lac_of_rupees_for_a_bit_of_advice,3155,3390
7128,the_gold_giving_serpent,3397,3425
7128,the_gold_giving_serpent,3428,3441
7128,the_son_of_seven_queens,3448,3468
7128,the_son_of_seven_queens,3471,3603
7128,the_son_of_seven_queens,3606,3737
7128,the_son_of_seven_queens,3740,3762
7128,a_lesson_for_kings,3771,3881
7128,pride_goeth_before_a_fall,3888,3935
7128,pride_goeth_before_a_fall,3940,3951
7128,pride_goeth_before_a_fall,3956,3971
7128,raja_rasalu,3978,4328
7128,raja_rasalu,4331,4407
7128,the_ass_in_the_lions_skin,4416,4456
7128,the_farmer_and_the_money_lender,4463,4526
7128,the_farmer_and_the_money_lender,4529,4553
7128,the_boy_who_had_a_moon_on_his_forehead_and_a_star_on_his_chin,4560,4802
7128,the_boy_who_had_a_moon_on_his_forehead_and_a_star_on_his_chin,4805,4866
7128,the_boy_who_had_a_moon_on_his_forehead_and_a_star_on_his_chin,4869,5220
7128,the_prince_and_the_fakir,5227,5254
7128,the_prince_and_the_fakir,5257,5410
7128,why_the_fish_laughed,5419,5639
7128,why_the_fish_laughed,5642,5650
7128,the_demon_with_the_matted_hair,5665,5736
7128,the_demon_with_the_matted_hair,5739,5783
7128,the_ivory_city_and_its_fairy_princess,5809,6381
7128,how_sun_moon_and_wind_went_out_to_dinner,6390,6437
7128,how_the_wicked_sons_were_duped,6444,6474
7128,the_pigeon_and_the_crow,6483,6564
7439,tom_tit_tot,218,457
7439,the_three_sillies,463,572
7439,the_rose_tree,578,686
7439,the_old_woman_and_her_pig,692,761
7439,how_jack_went_to_seek_his_fortune,767,867
7439,mr_vinegar,873,983
7439,nix_nought_nothing,989,1142
7439,jack_hannaford,1148,1244
7439,binnorie,1250,1335
7439,cap_o_rushes,1399,1591
7439,teeny_tiny,1597,1636
7439,jack_and_the_beanstalk,1642,1901
7439,the_story_of_the_three_little_pigs,1912,2038
7439,the_master_and_his_pupil,2044,2118
7439,jack_and_his_golden_snuff_box,2214,2503
7439,the_story_of_the_three_bears,2509,2650
7439,jack_the_giant_killer,2656,3023
7439,henny_penny,3029,3108
7439,childe_rowland,3114,3313
7439,molly_whuppie,3319,3438
7439,the_red_ettin,3444,3603
7439,the_golden_arm,3609,3641
7439,the_history_of_tom_thumb,3647,3845
7439,mr_fox,3851,3962
7439,lazy_jack,3968,4028
7439,johnny_cake,4034,4119
7439,earl_mars_daughter,4125,4231
7439,mr_miacca,4237,4307
7439,whttington_and_his_cat,4313,4620
7439,the_laidly_worm_of_spindleston_heugh,4741,4862
7439,the_fish_and_the_ring,4920,5033
7439,the_magpies_nest,5044,5094
7439,kate_crackernuts,5100,5203
7439,the_cauld_lad_of_hilton,5209,5254
7439,the_ass_the_table_and_the_stick,5260,5373
7439,fairy_ointment,5379,5453
7439,the_well_of_the_worlds_end,5459,5586
7439,master_of_all_masters,5592,5638
7439,the_three_heads_of_the_well,5644,5791
7488,the_star_eyed_deirdre,131,402
7488,the_star_eyed_deirdre,405,670
7488,the_star_eyed_deirdre,676,952
7488,the_star_eyed_deirdre,955,1016
7488,the_four_white_swans,1022,1083
7488,the_four_white_swans,1086,1122
7488,the_four_white_swans,1125,1173
7488,the_four_white_swans,1177,1205
7488,the_four_white_swans,1208,1325
7488,the_four_white_swans,1328,1411
7488,the_four_white_swans,1415,1462
7488,the_four_white_swans,1465,1550
7488,the_four_white_swans,1553,1648
7488,dermat_and_grania,1654,1681
7488,dermat_and_grania,1684,1749
7488,dermat_and_grania,1752,1843
7488,dermat_and_grania,1846,2019
7488,dermat_and_grania,2022,2323
7488,dermat_and_grania,2326,2545
7871,the_entangled_mermaid,112,320
7871,the_boy_who_wanted_more_cheese,327,518
7871,the_princess_with_twenty_petticoats,525,723
7871,the_cat_and_the_cradle,733,949
7871,prince_spin_head_and_snow_white,956,1182
7871,the_boar_with_the_golden_bristles,1189,1367
7871,the_ice_king_and_his_wonderful_grandchild,1374,1457
7871,the_ice_king_and_his_wonderful_grandchild,1461,1533
7871,the_elves_and_their_antics,1540,1813
7871,the_kabouters_and_the_bells,1820,1836
7871,the_kabouters_and_the_bells,1839,2109
7871,the_woman_with_three_hundred_and_sixty_six_children,2116,2258
7871,the_woman_with_three_hundred_and_sixty_six_children,2274,2393
7871,the_oni_on_his_travels,2400,2637
7871,the_legend_of_the_wooden_shoe,2644,2843
7871,the_legend_of_the_wooden_shoe,2846,2892
7871,the_curly_tailed_lion,2899,3144
7871,brabo_and_the_giant,3151,3321
7871,the_farm_that_ran_away_and_came_back,3328,3566
7871,santa_klaas_and_black_pete,3573,3722
7871,santa_klaas_and_black_pete,3725,3737
7871,the_goblins_turned_to_stone,3744,3896
7871,the_goblins_turned_to_stone,3899,3920
7871,the_mouldy_penny,3927,4219
7871,the_golden_helmet,4226,4262
7871,the_golden_helmet,4266,4461
7871,when_wheat_worked_woe,4468,4705
7871,why_the_stork_loves_holland,4712,4966
7885,connla_and_the_fairy_maiden,244,333
7885,guleesh,339,905
7885,the_field_of_boliauns,911,1022
7885,the_horned_women,1027,1132
7885,conall_yellowclaw,1137,1500
7885,hudden_and_dudden_and_donald_oneary,1505,1798
7885,the_shepherd_of_myddvai,1803,1894
7885,the_sprightly_tailor,1899,1977
7885,the_story_of_deirdre,1982,2479
7885,munachar_and_manachar,2485,2589
7885,gold_tree_and_silver_tree,2595,2756
7885,king_otoole_and_his_goose,2762,2923
7885,the_wooing_of_olwen,2929,3307
7885,jack_and_his_comrades,3313,3587
7885,the_shee_an_gannon_and_the_gruagach_gaire,3593,3857
7885,the_story_teller_at_fault,3863,4289
7885,the_sea_maiden,4295,4573
7885,a_legend_of_knockmany,4579,4921
7885,fair_brown_and_trembling,4927,5294
7885,jack_and_his_master,5300,5600
7885,beth_gellert,5606,5650
7885,the_tale_of_ivan,5656,5797
7885,andrew_coffey,5803,5950
7885,the_battle_of_the_birds,5956,6514
7885,brewery_of_eggshells,6520,6569
7885,the_lad_with_the_goat_skin,6575,6853
8599,the_king_of_persia_and_the_princess_of_the_sea,84,696
8599,prince_beder_and_the_princess_giauhara,705,2187
8599,the_three_princes_and_the_princess_nouronnihar,2196,2818
8599,prince_ahmed_and_the_fairy,2827,3876
8599,prince_camaralzaman_and_the_princess_of_china,3885,5256
8599,the_loss_of_the_talisman,5265,6100
8599,the_story_of_zobeide_told_by_herself,6110,6485
8599,the_story_of_the_kings_son,6495,7299
8599,the_first_voyage_of_sinbad_the_sailor,7309,7477
8599,the_second_voyage_of_sinbad_the_sailor,7487,7683
8599,the_third_voyage_of_sinbad_the_sailor,7692,7978
8599,the_fourth_voyage_of_sinbad_the_sailor,7987,8310
8599,the_fifth_voyage_of_sinbad_the_sailor,8319,8515
8599,the_sixth_voyage_of_sinbad_the_sailor,8524,8814
8599,the_seventh_and_last_voyage_of_sinbad_the_sailor,8823,9050
8675,the_fairies_of_caragonan,113,169
8675,the_fairies_of_caragonan,174,197
8675,the_fairies_of_caragonan,202,258
8675,the_fairies_of_caragonan,263,303
8675,the_fairies_of_caragonan,308,336
8675,the_fairies_of_caragonan,341,364
8675,the_fairies_of_caragonan,369,376
8675,the_craig_y_don_blacksmith,382,412
8675,old_gwilym,418,453
8675,the_baby_farmer,459,478
8675,the_old_man_and_the_fairies,484,519
8675,tommy_pritchard,525,541
8675,kaddys_luck,547,564
8675,the_story_of_gelert,573,632
8675,origin_of_the_welsh,638,721
8675,origin_of_the_welsh,724,787
8675,crows,804,861
8675,robert_roberts_and_the_fairies,867,884
8675,the_fairy_of_the_dell,890,934
8675,the_fairy_of_the_dell,939,1125
8675,ellens_luck,1131,1142
8675,the_fairies_mint,1148,1173
8675,the_pellings,1179,1210
8675,the_pellings,1218,1225
8675,the_long_lived_ancestors,1241,1289
8675,the_giantesss_apron_full,1295,1310
8675,gwrgan_farfdrwchs_fable,1316,1329
8675,the_story_of_the_pig_trough,1335,1362
8675,billy_duffy_and_the_devil,1368,1592
8675,the_story_of_john_ogroats,1598,1620
8675,the_story_of_john_ogroats,1623,1712
8675,the_story_of_john_ogroats,1715,1772
8675,evas_luck,1778,1804
8675,the_fishermen_of_shetland,1810,2030
9368,welsh_rabbit_and_hunted_hares,138,213
9368,the_mighty_monster_afang,223,462
9368,the_two_cat_witches,472,609
9368,how_the_cymry_land_became_inhabited,619,880
9368,the_boy_that_was_named_trouble,890,1031
9368,the_golden_harp,1041,1088
9368,the_golden_harp,1091,1228
9368,the_great_red_dragon_of_wales,1238,1572
9368,the_touch_of_clay,1582,1770
9368,the_touch_of_iron,1780,1999
9368,the_maiden_of_the_green_forest,2009,2181
9368,the_treasure_stone_of_the_fairies,2191,2377
9368,giant_tom_and_giant_blubb,2387,2611
9368,a_boy_that_visited_fairyland,2621,2688
9368,a_boy_that_visited_fairyland,2691,2850
9368,the_welshery_and_the_normans,2860,3129
9368,the_welsh_fairies_hold_a_meeting,3139,3360
9368,king_arthurs_cave,3370,3629
9368,the_lady_of_the_lake,3639,3688
9368,the_lady_of_the_lake,3691,3906
9368,the_kings_foot_holder,3916,4136
9368,powell_prince_of_dyfed,4146,4311
9368,powell_and_his_bride,4321,4520
9368,why_the_back_door_was_front,4530,4703
9368,the_red_bandits_of_montgomery,4713,4885
9368,the_fairy_congress,4895,5078
9368,the_sword_of_avalon,5088,5212
11319,the_fairy_godmothers,110,345
11319,the_fairy_godmothers,348,630
11319,the_fairy_godmothers,633,1191
11319,the_fairy_godmothers,1194,1327
11319,the_fairy_godmothers,1330,1364
11319,the_fairy_godmothers,1367,1402
11319,the_fairy_godmothers,1405,1520
11319,the_fairy_godmothers,1523,15454
11319,the_fairy_godmothers,1548,1628
11319,the_fairy_godmothers,1631,1636
11319,the_fairy_godmothers,1639,1653
11319,joachim_the_mimic,1660,2097
11319,joachim_the_mimic,2100,2264
11319,darkness_and_light,2273,2371
11319,darkness_and_light,2374,2709
11319,darkness_and_light,2712,3241
11319,the_love_of_god,3254,3465
11319,the_love_of_god,3469,3985
11319,the_love_of_god,3988,4034
11319,the_love_of_god,4037,4055
14916,the_story_of_aladdin_or_the_wonderful_lamp,1767,3388
14916,the_history_of_ali_baba_and_of_the_forty_robbers_killed_by_one_slave,3397,4222
14916,the_white_cat,4408,4853
14916,the_fair_one_with_the_golden_locks,5274,5621
14916,tom_thumb,5630,5844
14916,blue_beard,5853,6032
14916,cinderella_or_the_little_glass_slipper,6041,6275
14916,puss_in_boots,6284,6430
14916,the_sleeping_beauty_in_the_wood,6439,6603
14916,jack_and_the_bean_stalk,6612,7024
14916,jack_the_giant_killer,7033,7480
14916,little_red_riding_hood,7489,7549
14916,the_three_bears,7558,7640
14916,the_light_princess,8080,8112
14916,the_light_princess,8118,8174
14916,the_light_princess,8180,8240
14916,the_light_princess,8246,8312
14916,the_light_princess,8318,8447
14916,the_light_princess,8453,8527
14916,the_light_princess,8533,8702
14916,the_light_princess,8708,8826
14916,the_light_princess,8832,9058
14916,the_light_princess,9064,9178
14916,the_light_princess,9184,9318
14916,the_light_princess,9324,9395
14916,the_light_princess,9401,9533
14916,the_light_princess,9539,9771
14916,the_light_princess,9777,9860
14916,beauty_and_the_beast,9869,10319
15145,the _goose_girl,210,278
15145,the _goose_girl,281,330
15145,the _goose_girl,333,409
15145,the _goose_girl,413,453
15145,little_snow_white,462,500
15145,little_snow_white,503,532
15145,little_snow_white,535,569
15145,little_snow_white,573,601
15145,little_snow_white,604,674
15145,princess_goldenhair,945,956
15145,princess_goldenhair,960,1016
15145,princess_goldenhair,1019,1068
15145,princess_goldenhair,1071,1194
15145,little_red_riding_hood2,1205,1220
15145,little_red_riding_hood2,1224,1251
15145,little_red_riding_hood2,1255,1352
15145,the_white_fawn,1364,1404
15145,the_white_fawn,1407,1475
15145,the_white_fawn,1478,1536
15145,the_white_fawn,1540,1575
15145,the_white_fawn,1579,1610
15145,the_white_fawn,1613,1736
15145,the_white_fawn,1739,1741
15145,snow_white_and_rose_red,2019,2070
15145,snow_white_and_rose_red,2073,2104
15145,snow_white_and_rose_red,2107,2242
15145,snow_white_and_rose_red,2246,2286
15145,snow_white_and_rose_red,2289,2298
15145,prince_cheri,2442,2464
15145,prince_cheri,2467,2470
15145,prince_cheri,2473,2548
15145,prince_cheri,2552,2578
15145,prince_cheri,2581,2610
15145,prince_cheri,2613,2641
15145,prince_cheri,2645,2661
15145,the_white_cat2,2670,2686
15145,the_white_cat2,2690,2773
15145,the_white_cat2,2776,2841
15145,the_white_cat2,2844,2897
15145,the_white_cat2,2901,2939
15145,bluebeard2,2948,2998
15145,bluebeard2,3001,3043
15145,bluebeard2,3047,3113
15145,beauty_and_the_beast2,3124,3208
15145,beauty_and_the_beast2,3211,3238
15145,beauty_and_the_beast2,3241,3261
15145,beauty_and_the_beast2,3265,3311
15145,beauty_and_the_beast2,3315,3357
15145,beauty_and_the_beast2,3360,3368
15145,tufty_riquet,3377,3402
15145,tufty_riquet,3405,3464
15145,tufty_riquet,3467,3519
15145,tufty_riquet,3522,3543
15145,tufty_riquet,3546,3591
15164,why_the_sea_is_salt,544,729
15164,the_lad_who_went_to_the_north_wind,738,874
15164,the_lad_and_the_deil,883,925
15164,ananzi_and_the_lion,934,1066
15164,the_grateful_foxes,1075,1295
15164,the_grateful_foxes,1298,1356
15164,the_badgers_money,1393,1535
15164,the_origin_of_rubies,1703,1824
15164,long_broad_and_sharpsight,1836,2163
15164,intelligence_and_luck,2172,2274
15164,george_with_the_goat,2283,2415
15164,the_wonderful_hair,2424,2496
15164,the_dragon_and_the_prince,2505,2699
15164,the_good_children,2713,2816
15164,the_dun_horse,2827,2848
15164,the_dun_horse,2852,2935
15164,the_dun_horse,2939,2978
15164,the_dun_horse,2982,3011
15164,the_dun_horse,3015,3043
15164,the_greedy_youngster,3057,3482
15164,hans_who_made_the_princess_laugh,3491,3687
15164,the_peasant_story_of_napoleon,3957,4554
16537,the_three_golden_apples,341,1050
16537,the_pomegranate_seeds,1059,2153
16537,the_chimera,2162,2937
16537,the_golden_touch,2946,3541
16537,the_gorgons_head,3550,4393
16537,the_dragons_teeth,4402,5425
16537,the_miraculous_pitcher,5435,6119
16537,the_paradise_of_children,6128,6700
16537,the_cyclops,6709,7007
16537,the_argonauts,7020,7279
16537,the_argonauts,7285,7576
16537,the_argonauts,7582,7687
16537,the_argonauts,7693,8406
16537,the_argonauts,8412,8483
16537,the_argonauts,8486,8512
16537,the_argonauts,8521,8547
16537,the_argonauts,8550,9176
16537,the_argonauts,9182,9253
16537,the_giant_builder,9262,9523
16537,how_odin_lost_his_eye,9532,9713
16537,the_quest_of_the_hammer,9722,10143
16537,the_apples_of_idun,10152,10328
16537,the_death_of_balder,10338,10666
16537,the_star_and_the_lily,10675,10762
17034,st_george_of_merrie_england,303,629
17034,st_george_of_merrie_england,633,723
17034,the_story_of_the_three_bears,730,858
17034,the_story_of_the_three_bears,861,876
17034,tom_tit_tot,886,940
17034,tom_tit_tot,943,1010
17034,tom_tit_tot,1013,1225
17034,the_golden_snuff_box,1235,1632
17034,the_golden_snuff_box,1635,1676
17034,tattercoats,1683,1785
17034,tattercoats,1788,1830
17034,the_three_feathers,1837,2132
17034,lazy_jack,2139,2196
17034,lazy_jack,2199,2222
17034,jack_the_giant_killer2,2233,2317
17034,jack_the_giant_killer2,2321,2372
17034,jack_the_giant_killer2,2376,2419
17034,jack_the_giant_killer2,2425,2445
17034,jack_the_giant_killer2,2449,2523
17034,jack_the_giant_killer2,2527,2634
17034,jack_the_giant_killer2,2638,2651
17034,jack_the_giant_killer2,2655,2690
17034,jack_the_giant_killer2,2694,2700
17034,jack_the_giant_killer2,2703,2719
17034,jack_the_giant_killer2,2723,2754
17034,jack_the_giant_killer2,2758,2828
17034,jack_the_giant_killer2,2832,2841
17034,the_three_sillies,2850,3037
17034,the_golden_ball,3046,3113
17034,the_golden_ball,3116,3176
17034,the_two_sisters,3183,3236
17034,the_two_sisters,3240,3416
17034,the_laidly_worm,3425,3601
17034,jack_and_the_beanstalk,3725,3814
17034,jack_and_the_beanstalk,3817,4167
17034,jack_and_the_beanstalk,4173,4189
17034,the_black_bull_of_norway,4196,4469
17034,catskin,4476,4600
17034,catskin,4603,4645
17034,the_three_little_pigs,4652,4679
17034,the_three_little_pigs,4682,4709
17034,the_three_little_pigs,4712,4738
17034,the_three_little_pigs,4742,4848
17034,nix_naught_nothing,4855,5241
17034,mr_and_mrs_vinegar,5248,5448
17034,mr_and_mrs_vinegar,5452,5463
17034,the_true_history_of_sir_thomas_thumb,5472,5726
17034,the_true_history_of_sir_thomas_thumb,5729,5750
17034,henny_penny,5757,5817
17034,henny_penny,5821,5832
17034,henny_penny,5835,5858
17034,the_three_heads_of_the_well,5871,6034
17034,the_three_heads_of_the_well,6038,6135
17034,mr_fox,6142,6320
17034,mr_fox,6324,6331
17034,dick_whittington_and_his_cat,6338,6371
17034,dick_whittington_and_his_cat,6375,6464
17034,dick_whittington_and_his_cat,6467,6499
17034,dick_whittington_and_his_cat,6503,6634
17034,the_old_woman_and_her_pig,6641,6647
17034,the_old_woman_and_her_pig,6650,6712
17034,the_wee_bannock,6719,6894
17034,how_jack_went_out_to_seek_his_fortune,6903,7041
17034,the_bogey_beast,7048,7148
17034,little_red_riding_hood,7157,7264
17034,childe_rowland,7271,7615
17034,the_wise_men_of_gotham_of_buying_sheep,7626,7681
17034,of_hedging_a_cuckoo,7687,7694
17034,of_sending_cheeses,7699,7722
17034,of_drowning_eels,7727,7758
17034,of_sending_rent,7763,7785
17034,of_counting,7791,7819
17034,caporushes,7826,8127
17034,the_red_etting,8321,8509
17034,the_fish_and_the_ring,8516,8689
17034,master_of_all_masters,8732,8780
17034,molly_whuppie_and_the_double_faced_giant,8790,9052
17034,the_ass_the_table_and_the_stick,9059,9139
17034,the_ass_the_table_and_the_stick,9143,9186
17034,the_well_of_the_worlds_end,9193,9324
17034,the_rose_tree,9331,9543
18674,the_golden_beetle_or_why_the_dog_hates_the_cat,158,339
